"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Huron County, OH"	"39077"	20	58439	0.34224
	"Jackson County, OH"	"39079"	33	32505	1.01523
	"Jefferson County, OH"	"39081"	34	66704	0.50971
	"Knox County, OH"	"39083"	39	60814	0.64130
	"Lake County, OH"	"39085"	108	228614	0.47241
	"Lawrence County, OH"	"39087"	43	60872	0.70640
	"Licking County, OH"	"39089"	69	172198	0.40070
	"Logan County, OH"	"39091"	19	45165	Unreliable
	"Lorain County, OH"	"39093"	133	306365	0.43412
	"Lucas County, OH"	"39095"	263	432488	0.60811
	"Madison County, OH"	"39097"	19	43419	Unreliable
	"Mahoning County, OH"	"39099"	140	230008	0.60867
	"Marion County, OH"	"39101"	23	65096	0.35332
	"Medina County, OH"	"39103"	48	177221	0.27085
	"Meigs County, OH"	"39105"	14	23125	Unreliable
	"Mercer County, OH"	"39107"	16	40909	Unreliable
	"Miami County, OH"	"39109"	35	104679	0.33436
	"Montgomery County, OH"	"39113"	335	531239	0.63060
	"Muskingum County, OH"	"39119"	47	86068	0.54608
	"Ottawa County, OH"	"39123"	13	40636	Unreliable
	"Perry County, OH"	"39127"	12	35927	Unreliable
	"Pickaway County, OH"	"39129"	27	57565	0.46904
	"Portage County, OH"	"39133"	50	161921	0.30879
	"Preble County, OH"	"39135"	27	41247	0.65459
	"Putnam County, OH"	"39137"	20	34056	0.58727
	"Richland County, OH"	"39139"	39	121107	0.32203
	"Ross County, OH"	"39141"	25	77000	0.32468
	"Sandusky County, OH"	"39143"	14	59330	Unreliable
	"Scioto County, OH"	"39145"	45	76088	0.59142
	"Seneca County, OH"	"39147"	29	55353	0.52391
	"Shelby County, OH"	"39149"	13	48623	Unreliable
	"Stark County, OH"	"39151"	286	373612	0.76550
	"Summit County, OH"	"39153"	288	540300	0.53304
	"Trumbull County, OH"	"39155"	93	201825	0.46080
	"Tuscarawas County, OH"	"39157"	52	92420	0.56265
	"Union County, OH"	"39159"	14	55457	Unreliable
	"Van Wert County, OH"	"39161"	16	28362	Unreliable
	"Warren County, OH"	"39165"	139	227063	0.61216
	"Washington County, OH"	"39167"	11	60610	Unreliable
	"Wayne County, OH"	"39169"	51	116470	0.43788
	"Williams County, OH"	"39171"	17	37017	Unreliable
	"Wood County, OH"	"39173"	71	130219	0.54524
	"Wyandot County, OH"	"39175"	10	22118	Unreliable
	"Bryan County, OK"	"40013"	33	45573	0.72411
	"Canadian County, OK"	"40017"	42	136532	0.30762
	"Carter County, OK"	"40019"	35	48556	0.72082
	"Cherokee County, OK"	"40021"	19	48700	Unreliable
	"Choctaw County, OK"	"40023"	14	14885	Unreliable
	"Cleveland County, OK"	"40027"	89	278655	0.31939
	"Comanche County, OK"	"40031"	56	122136	0.45851
	"Creek County, OK"	"40037"	30	71312	0.42069
	"Delaware County, OK"	"40041"	20	41598	0.48079
	"Garfield County, OK"	"40047"	35	62603	0.55908
	"Grady County, OK"	"40051"	23	54655	0.42082
	"Kay County, OK"	"40071"	18	44943	Unreliable
	"Le Flore County, OK"	"40079"	29	49873	0.58148
	"Lincoln County, OK"	"40081"	15	35129	Unreliable
	"Logan County, OK"	"40083"	18	46588	Unreliable
	"McClain County, OK"	"40087"	15	38682	Unreliable
	"McCurtain County, OK"	"40089"	12	32822	Unreliable
	"McIntosh County, OK"	"40091"	10	19815	Unreliable
	"Mayes County, OK"	"40097"	17	40920	Unreliable
	"Muskogee County, OK"	"40101"	34	69477	0.48937
	"Oklahoma County, OK"	"40109"	334	782970	0.42658
	"Okmulgee County, OK"	"40111"	17	39213	Unreliable
	"Osage County, OK"	"40113"	15	47806	Unreliable
	"Ottawa County, OK"	"40115"	18	31691	Unreliable
	"Pawnee County, OK"	"40117"	11	16485	Unreliable
	"Payne County, OK"	"40119"	18	81131	Unreliable
	"Pittsburg County, OK"	"40121"	32	44173	0.72442
	"Pontotoc County, OK"	"40123"	18	38330	Unreliable
	"Pottawatomie County, OK"	"40125"	34	72290	0.47033
	"Rogers County, OK"	"40131"	40	91766	0.43589
	"Seminole County, OK"	"40133"	12	25207	Unreliable
	"Sequoyah County, OK"	"40135"	27	41294	0.65385
	"Stephens County, OK"	"40137"	13	44090	Unreliable
	"Tulsa County, OK"	"40143"	202	642940	0.31418
	"Wagoner County, OK"	"40145"	20	77679	0.25747
	"Washington County, OK"	"40147"	27	52087	0.51836
	"Woodward County, OK"	"40153"	15	20814	Unreliable
	"Benton County, OR"	"41003"	35	89385	0.39156
	"Clackamas County, OR"	"41005"	190	408062	0.46562
	"Clatsop County, OR"	"41007"	20	38632	0.51771
	"Columbia County, OR"	"41009"	16	50785	Unreliable
	"Coos County, OR"	"41011"	49	63761	0.76849
	"Curry County, OR"	"41015"	13	22713	Unreliable
	"Deschutes County, OR"	"41017"	90	181307	0.49640
	"Douglas County, OR"	"41019"	59	108457	0.54399
	"Jackson County, OR"	"41029"	110	216527	0.50802
	"Josephine County, OR"	"41033"	46	85904	0.53548
	"Klamath County, OR"	"41035"	32	66443	0.48162
	"Lane County, OR"	"41039"	280	369519	0.75774
	"Lincoln County, OR"	"41041"	23	47806	0.48111
	"Linn County, OR"	"41043"	56	122849	0.45584
	"Malheur County, OR"	"41045"	24	30439	0.78846
	"Marion County, OR"	"41047"	109	336316	0.32410
	"Multnomah County, OR"	"41051"	253	799766	0.31634
	"Polk County, OR"	"41053"	34	81823	0.41553
	"Tillamook County, OR"	"41057"	10	26143	Unreliable
	"Umatilla County, OR"	"41059"	29	76456	0.37930
	"Washington County, OR"	"41067"	205	582779	0.35176
	"Yamhill County, OR"	"41071"	51	105035	0.48555
	"Adams County, PA"	"42001"	53	102180	0.51869
	"Allegheny County, PA"	"42003"	489	1225365	0.39906
	"Armstrong County, PA"	"42005"	25	66486	0.37602
	"Beaver County, PA"	"42007"	105	167429	0.62713
	"Bedford County, PA"	"42009"	23	48325	0.47594
	"Berks County, PA"	"42011"	101	414812	0.24348
	"Blair County, PA"	"42013"	65	124650	0.52146
	"Bradford County, PA"	"42015"	31	60770	0.51012
	"Bucks County, PA"	"42017"	169	626399	0.26980
	"Butler County, PA"	"42019"	90	186847	0.48168
	"Cambria County, PA"	"42021"	55	134732	0.40822
	"Carbon County, PA"	"42025"	35	63594	0.55037
	"Centre County, PA"	"42027"	30	161464	0.18580
	"Chester County, PA"	"42029"	130	516312	0.25179
	"Clarion County, PA"	"42031"	13	38513	Unreliable
	"Clearfield County, PA"	"42033"	41	80596	0.50871
	"Clinton County, PA"	"42035"	25	39233	0.63722
	"Columbia County, PA"	"42037"	23	66420	0.34628
	"Crawford County, PA"	"42039"	52	86257	0.60285
	"Cumberland County, PA"	"42041"	85	248506	0.34204
	"Dauphin County, PA"	"42043"	54	273707	0.19729
	"Delaware County, PA"	"42045"	139	563402	0.24672
	"Elk County, PA"	"42047"	28	30480	0.91864
	"Erie County, PA"	"42049"	87	276207	0.31498
	"Fayette County, PA"	"42051"	42	132733	0.31642
	"Franklin County, PA"	"42055"	76	153851	0.49398
	"Greene County, PA"	"42059"	10	37197	Unreliable
	"Huntingdon County, PA"	"42061"	20	45634	0.43827
	"Indiana County, PA"	"42063"	21	86364	0.24316
	"Jefferson County, PA"	"42065"	19	44073	Unreliable
	"Lackawanna County, PA"	"42069"	90	211321	0.42589
	"Lancaster County, PA"	"42071"	249	538500	0.46240
	"Lawrence County, PA"	"42073"	47	87294	0.53841
	"Lebanon County, PA"	"42075"	32	138863	0.23044
	"Lehigh County, PA"	"42077"	140	363147	0.38552
	"Luzerne County, PA"	"42079"	93	316383	0.29395
	"Lycoming County, PA"	"42081"	49	115248	0.42517
	"Mercer County, PA"	"42085"	69	112913	0.61109
	"Mifflin County, PA"	"42087"	10	46342	Unreliable
	"Monroe County, PA"	"42089"	50	166098	0.30103
	"Montgomery County, PA"	"42091"	240	821725	0.29207
	"Montour County, PA"	"42093"	16	18343	Unreliable
	"Northampton County, PA"	"42095"	90	302294	0.29772
	"Northumberland County, PA"	"42097"	50	92541	0.54030
	"Perry County, PA"	"42099"	19	45820	Unreliable
	"Philadelphia County, PA"	"42101"	224	1567872	0.14287
	"Pike County, PA"	"42103"	13	55562	Unreliable
	"Schuylkill County, PA"	"42107"	38	143573	0.26467
	"Snyder County, PA"	"42109"	11	40468	Unreliable
	"Somerset County, PA"	"42111"	46	75061	0.61283
	"Susquehanna County, PA"	"42115"	13	40862	Unreliable
	"Union County, PA"	"42119"	10	45565	Unreliable
	"Venango County, PA"	"42121"	16	52582	Unreliable
	"Washington County, PA"	"42125"	74	207981	0.35580
	"Wayne County, PA"	"42127"	33	50710	0.65076
	"Westmoreland County, PA"	"42129"	127	355458	0.35729
	"York County, PA"	"42133"	157	443744	0.35381
	"Bristol County, RI"	"44001"	18	49067	Unreliable
	"Kent County, RI"	"44003"	67	164614	0.40701
	"Newport County, RI"	"44005"	25	82784	0.30199
	"Providence County, RI"	"44007"	277	633673	0.43713
	"Washington County, RI"	"44009"	35	126288	0.27714
	"Abbeville County, SC"	"45001"	10	24872	Unreliable
	"Aiken County, SC"	"45003"	97	167458	0.57925
	"Anderson County, SC"	"45007"	141	196569	0.71731
	"Barnwell County, SC"	"45011"	15	21483	Unreliable
	"Beaufort County, SC"	"45013"	115	183149	0.62790
	"Berkeley County, SC"	"45015"	65	210898	0.30821
	"Charleston County, SC"	"45019"	237	396484	0.59775
	"Cherokee County, SC"	"45021"	15	56646	Unreliable
	"Chester County, SC"	"45023"	13	32181	Unreliable
	"Chesterfield County, SC"	"45025"	13	46013	Unreliable
	"Clarendon County, SC"	"45027"	10	33951	Unreliable
	"Colleton County, SC"	"45029"	39	37923	1.02840
	"Darlington County, SC"	"45031"	45	67234	0.66930
	"Dillon County, SC"	"45033"	15	30858	Unreliable
	"Dorchester County, SC"	"45035"	65	153773	0.42270
	"Fairfield County, SC"	"45039"	14	22653	Unreliable
	"Florence County, SC"	"45041"	86	138742	0.61986
	"Georgetown County, SC"	"45043"	48	61399	0.78177
	"Greenville County, SC"	"45045"	295	498766	0.59146
	"Greenwood County, SC"	"45047"	36	70133	0.51331
	"Hampton County, SC"	"45049"	10	19922	Unreliable
	"Horry County, SC"	"45051"	168	322342	0.52119
	"Jasper County, SC"	"45053"	12	28465	Unreliable
	"Kershaw County, SC"	"45055"	18	64097	Unreliable
	"Lancaster County, SC"	"45057"	48	89594	0.53575
	"Laurens County, SC"	"45059"	43	66777	0.64393
	"Lee County, SC"	"45061"	17	17635	Unreliable
	"Lexington County, SC"	"45063"	107	286196	0.37387
	"McCormick County, SC"	"45065"	11	9643	Unreliable
	"Marion County, SC"	"45067"	13	31726	Unreliable
	"Marlboro County, SC"	"45069"	11	26945	Unreliable
	"Newberry County, SC"	"45071"	32	38079	0.84036
	"Oconee County, SC"	"45073"	52	76355	0.68103
	"Orangeburg County, SC"	"45075"	59	87903	0.67119
	"Pickens County, SC"	"45077"	67	122863	0.54532
	"Richland County, SC"	"45079"	124	409549	0.30277
	"Spartanburg County, SC"	"45083"	106	301463	0.35162
	"Sumter County, SC"	"45085"	72	107396	0.67042
	"Union County, SC"	"45087"	15	27673	Unreliable
	"Williamsburg County, SC"	"45089"	11	31955	Unreliable
	"York County, SC"	"45091"	82	258526	0.31718
	"Beadle County, SD"	"46005"	18	18101	Unreliable
	"Brown County, SD"	"46013"	23	39128	0.58781
	"Grant County, SD"	"46051"	10	7148	Unreliable
	"Hutchinson County, SD"	"46067"	14	7368	Unreliable
	"Lawrence County, SD"	"46081"	10	25281	Unreliable
	"Lincoln County, SD"	"46083"	21	54469	0.38554
	"Minnehaha County, SD"	"46099"	96	187318	0.51250
	"Pennington County, SD"	"46103"	48	109372	0.43887
	"Turner County, SD"	"46125"	10	8317	Unreliable
	"Yankton County, SD"	"46135"	18	22616	Unreliable
	"Anderson County, TN"	"47001"	29	75936	0.38190
	"Bedford County, TN"	"47003"	23	47484	0.48437
	"Benton County, TN"	"47005"	15	16014	Unreliable
	"Blount County, TN"	"47009"	92	128670	0.71501
	"Bradley County, TN"	"47011"	50	104490	0.47851
	"Campbell County, TN"	"47013"	35	39714	0.88130
	"Carroll County, TN"	"47017"	17	28092	Unreliable
	"Carter County, TN"	"47019"	24	56502	0.42476
	"Cheatham County, TN"	"47021"	17	39880	Unreliable
	"Claiborne County, TN"	"47025"	13	31757	Unreliable
	"Cocke County, TN"	"47029"	32	35219	0.90860
	"Coffee County, TN"	"47031"	54	54682	0.98753
	"Cumberland County, TN"	"47035"	33	58655	0.56261
	"Davidson County, TN"	"47037"	302	684410	0.44126
	"DeKalb County, TN"	"47041"	11	19361	Unreliable
	"Dickson County, TN"	"47043"	14	52170	Unreliable
	"Dyer County, TN"	"47045"	13	37708	Unreliable
	"Fayette County, TN"	"47047"	21	39590	0.53044
	"Fentress County, TN"	"47049"	11	18033	Unreliable
	"Franklin County, TN"	"47051"	25	41700	0.59952
	"Gibson County, TN"	"47053"	54	49401	1.09310
	"Giles County, TN"	"47055"	18	29307	Unreliable
	"Grainger County, TN"	"47057"	10	23072	Unreliable
	"Greene County, TN"	"47059"	32	68615	0.46637
	"Grundy County, TN"	"47061"	11	13389	Unreliable
	"Hamblen County, TN"	"47063"	51	63785	0.79956
	"Hamilton County, TN"	"47065"	201	357738	0.56186
	"Hardeman County, TN"	"47069"	18	25435	Unreliable
	"Hardin County, TN"	"47071"	22	25679	0.85673
	"Hawkins County, TN"	"47073"	28	56563	0.49502
	"Henderson County, TN"	"47077"	17	27822	Unreliable
	"Henry County, TN"	"47079"	17	32310	Unreliable
	"Hickman County, TN"	"47081"	14	24295	Unreliable
	"Jackson County, TN"	"47087"	10	11566	Unreliable
	"Jefferson County, TN"	"47089"	33	53535	0.61642
	"Johnson County, TN"	"47091"	15	17754	Unreliable
	"Knox County, TN"	"47093"	172	456132	0.37708
	"Lauderdale County, TN"	"47097"	13	26773	Unreliable
	"Lawrence County, TN"	"47099"	30	43081	0.69636
	"Lincoln County, TN"	"47103"	24	33645	0.71333
	"Loudon County, TN"	"47105"	33	51454	0.64135
	"McMinn County, TN"	"47107"	31	52850	0.58657
	"McNairy County, TN"	"47109"	26	25935	1.00251
	"Madison County, TN"	"47113"	65	97663	0.66555
	"Marion County, TN"	"47115"	27	28446	0.94917
	"Marshall County, TN"	"47117"	17	31915	Unreliable
	"Maury County, TN"	"47119"	50	89981	0.55567
	"Monroe County, TN"	"47123"	25	45970	0.54383
	"Montgomery County, TN"	"47125"	41	195734	0.20947
	"Morgan County, TN"	"47129"	11	21554	Unreliable
	"Obion County, TN"	"47131"	19	30578	Unreliable
	"Overton County, TN"	"47133"	34	22051	1.54188
	"Pickett County, TN"	"47137"	10	5142	Unreliable
	"Putnam County, TN"	"47141"	67	75931	0.88238
	"Rhea County, TN"	"47143"	15	32442	Unreliable
	"Roane County, TN"	"47145"	16	52874	Unreliable
	"Robertson County, TN"	"47147"	25	69165	0.36145
	"Rutherford County, TN"	"47149"	126	308251	0.40876
	"Sevier County, TN"	"47155"	46	96673	0.47583
	"Shelby County, TN"	"47157"	351	934603	0.37556
	"Smith County, TN"	"47159"	12	19447	Unreliable
	"Sullivan County, TN"	"47163"	58	156667	0.37021
	"Sumner County, TN"	"47165"	119	180063	0.66088
	"Tipton County, TN"	"47167"	26	61303	0.42412
	"Warren County, TN"	"47177"	18	40516	Unreliable
	"Washington County, TN"	"47179"	45	127440	0.35311
	"Weakley County, TN"	"47183"	20	33507	0.59689
	"White County, TN"	"47185"	18	26653	Unreliable
	"Williamson County, TN"	"47187"	114	219107	0.52029
	"Wilson County, TN"	"47189"	53	132781	0.39915
	"Anderson County, TX"	"48001"	27	57734	0.46766
	"Angelina County, TX"	"48005"	59	87791	0.67205
	"Aransas County, TX"	"48007"	11	25721	Unreliable
	"Atascosa County, TX"	"48013"	16	48797	Unreliable
	"Bandera County, TX"	"48019"	11	21776	Unreliable
	"Bastrop County, TX"	"48021"	24	82733	0.29009
	"Bee County, TX"	"48025"	12	32750	Unreliable
	"Bell County, TX"	"48027"	92	340411	0.27026
	"Bexar County, TX"	"48029"	674	1928680	0.34946
	"Bosque County, TX"	"48035"	16	18097	Unreliable
	"Bowie County, TX"	"48037"	61	93860	0.64990
	"Brazoria County, TX"	"48039"	119	354195	0.33597
	"Brazos County, TX"	"48041"	50	220417	0.22684
	"Brown County, TX"	"48049"	14	38271	Unreliable
	"Burnet County, TX"	"48053"	20	46243	0.43250
	"Calhoun County, TX"	"48057"	15	21965	Unreliable
	"Cameron County, TX"	"48061"	105	422135	0.24874
	"Cass County, TX"	"48067"	21	30375	0.69136
	"Cherokee County, TX"	"48073"	11	51668	Unreliable
	"Collin County, TX"	"48085"	285	939585	0.30333
	"Comal County, TX"	"48091"	73	134788	0.54159
	"Cooke County, TX"	"48097"	29	39266	0.73855
	"Coryell County, TX"	"48099"	17	74686	Unreliable
	"Dallas County, TX"	"48113"	825	2574984	0.32039
	"Deaf Smith County, TX"	"48117"	10	18830	Unreliable
	"Denton County, TX"	"48121"	180	806180	0.22328
	"DeWitt County, TX"	"48123"	15	20865	Unreliable
	"Ector County, TX"	"48135"	49	157462	0.31119
	"Ellis County, TX"	"48139"	84	168499	0.49852
	"El Paso County, TX"	"48141"	280	837918	0.33416
	"Erath County, TX"	"48143"	15	41659	Unreliable
	"Fannin County, TX"	"48147"	31	34031	0.91093
	"Fayette County, TX"	"48149"	10	25149	Unreliable
	"Fort Bend County, TX"	"48157"	134	741237	0.18078
	"Galveston County, TX"	"48167"	101	329431	0.30659
	"Gillespie County, TX"	"48171"	17	26521	Unreliable
	"Gray County, TX"	"48179"	20	22725	0.88009
	"Grayson County, TX"	"48181"	114	128235	0.88899
	"Gregg County, TX"	"48183"	61	123745	0.49295
	"Grimes County, TX"	"48185"	10	27671	Unreliable
	"Guadalupe County, TX"	"48187"	56	155265	0.36067
	"Hale County, TX"	"48189"	14	34263	Unreliable
	"Hardin County, TX"	"48199"	31	56322	0.55041
	"Harris County, TX"	"48201"	937	4589928	0.20414
	"Harrison County, TX"	"48203"	29	66534	0.43587
	"Hays County, TX"	"48209"	54	204470	0.26410
	"Henderson County, TX"	"48213"	51	79901	0.63829
	"Hidalgo County, TX"	"48215"	229	849843	0.26946
	"Hill County, TX"	"48217"	19	35077	Unreliable
	"Hockley County, TX"	"48219"	16	23275	Unreliable
	"Hood County, TX"	"48221"	58	56857	1.02010
	"Houston County, TX"	"48225"	26	22754	1.14266
	"Howard County, TX"	"48227"	17	36708	Unreliable
	"Hunt County, TX"	"48231"	39	92073	0.42358
	"Hutchinson County, TX"	"48233"	12	21511	Unreliable
	"Jasper County, TX"	"48241"	30	35648	0.84156
	"Jefferson County, TX"	"48245"	176	254679	0.69107
	"Jim Wells County, TX"	"48249"	17	41149	Unreliable
	"Johnson County, TX"	"48251"	56	163274	0.34298
	"Jones County, TX"	"48253"	10	20009	Unreliable
	"Kaufman County, TX"	"48257"	56	118350	0.47317
	"Kendall County, TX"	"48259"	20	42540	0.47015
	"Kerr County, TX"	"48265"	27	51504	0.52423
	"Kleberg County, TX"	"48273"	14	31690	Unreliable
	"Lamar County, TX"	"48277"	15	49791	Unreliable
	"Lampasas County, TX"	"48281"	17	20760	Unreliable
	"Lavaca County, TX"	"48285"	16	19809	Unreliable
	"Leon County, TX"	"48289"	11	17299	Unreliable
	"Liberty County, TX"	"48291"	36	81704	0.44061
	"Limestone County, TX"	"48293"	16	23468	Unreliable
	"Live Oak County, TX"	"48297"	12	12056	Unreliable
	"Llano County, TX"	"48299"	15	20362	Unreliable
	"Lubbock County, TX"	"48303"	104	303137	0.34308
	"McLennan County, TX"	"48309"	117	247934	0.47190
	"Madison County, TX"	"48313"	10	13987	Unreliable
	"Matagorda County, TX"	"48321"	14	37187	Unreliable
	"Maverick County, TX"	"48323"	27	57685	0.46806
	"Medina County, TX"	"48325"	15	49283	Unreliable
	"Midland County, TX"	"48329"	49	162565	0.30142
	"Milam County, TX"	"48331"	11	24871	Unreliable
	"Montague County, TX"	"48337"	12	19414	Unreliable
	"Montgomery County, TX"	"48339"	162	556203	0.29126
	"Moore County, TX"	"48341"	16	22120	Unreliable
	"Nacogdoches County, TX"	"48347"	23	65806	0.34951
	"Navarro County, TX"	"48349"	33	48523	0.68009
	"Nueces County, TX"	"48355"	210	361350	0.58115
	"Orange County, TX"	"48361"	65	84964	0.76503
	"Panola County, TX"	"48365"	17	23492	Unreliable
	"Parker County, TX"	"48367"	53	129441	0.40945
	"Polk County, TX"	"48373"	28	47916	0.58436
	"Potter County, TX"	"48375"	57	120832	0.47173
	"Rains County, TX"	"48379"	10	11314	Unreliable
	"Randall County, TX"	"48381"	53	132501	0.40000
	"Rockwall County, TX"	"48397"	31	93978	0.32986
	"Rusk County, TX"	"48401"	16	52732	Unreliable
	"Sabine County, TX"	"48403"	12	10303	Unreliable
	"San Patricio County, TX"	"48409"	36	67655	0.53211
	"Smith County, TX"	"48423"	61	225290	0.27076
	"Tarrant County, TX"	"48439"	663	2016872	0.32873
	"Taylor County, TX"	"48441"	84	136535	0.61523
	"Titus County, TX"	"48449"	11	32592	Unreliable
	"Tom Green County, TX"	"48451"	73	118386	0.61663
	"Travis County, TX"	"48453"	253	1199323	0.21095
	"Tyler County, TX"	"48457"	11	21320	Unreliable
	"Upshur County, TX"	"48459"	13	40969	Unreliable
	"Val Verde County, TX"	"48465"	23	48881	0.47053
	"Van Zandt County, TX"	"48467"	22	54355	0.40475
	"Victoria County, TX"	"48469"	31	92467	0.33525
	"Walker County, TX"	"48471"	20	71484	0.27978
	"Washington County, TX"	"48477"	20	35056	0.57052
	"Webb County, TX"	"48479"	54	271193	0.19912
	"Wharton County, TX"	"48481"	13	41735	Unreliable
	"Wichita County, TX"	"48485"	55	131838	0.41718
	"Wilbarger County, TX"	"48487"	12	12892	Unreliable
	"Williamson County, TX"	"48491"	160	528718	0.30262
	"Wilson County, TX"	"48493"	21	48480	0.43317
	"Wise County, TX"	"48497"	18	64455	Unreliable
	"Wood County, TX"	"48499"	19	44227	Unreliable
	"Young County, TX"	"48503"	16	18152	Unreliable
	"Box Elder County, UT"	"49003"	27	53139	0.50810
	"Cache County, UT"	"49005"	33	122753	0.26883
	"Carbon County, UT"	"49007"	11	20399	Unreliable
	"Davis County, UT"	"49011"	115	342281	0.33598
	"Iron County, UT"	"49021"	10	49937	Unreliable
	"Salt Lake County, UT"	"49035"	323	1121354	0.28804
	"Sanpete County, UT"	"49039"	14	29409	Unreliable
	"Sevier County, UT"	"49041"	10	21267	Unreliable
	"Tooele County, UT"	"49045"	13	64833	Unreliable
	"Utah County, UT"	"49049"	121	592299	0.20429
	"Washington County, UT"	"49053"	101	160245	0.63028
	"Weber County, UT"	"49057"	80	247560	0.32315
	"Addison County, VT"	"50001"	20	36959	0.54114
	"Bennington County, VT"	"50003"	26	36191	0.71841
	"Caledonia County, VT"	"50005"	16	30333	Unreliable
	"Chittenden County, VT"	"50007"	75	161531	0.46431
	"Franklin County, VT"	"50011"	14	48915	Unreliable
	"Lamoille County, VT"	"50015"	12	25333	Unreliable
	"Orange County, VT"	"50017"	13	28919	Unreliable
	"Orleans County, VT"	"50019"	11	26863	Unreliable
	"Rutland County, VT"	"50021"	45	59310	0.75873
	"Washington County, VT"	"50023"	26	58504	0.44441
	"Windham County, VT"	"50025"	16	43145	Unreliable
	"Windsor County, VT"	"50027"	30	55496	0.54058
	"Accomack County, VA"	"51001"	11	32947	Unreliable
	"Albemarle County, VA"	"51003"	34	106878	0.31812
	"Alleghany County, VA"	"51005"	10	15595	Unreliable
	"Amherst County, VA"	"51009"	15	31633	Unreliable
	"Appomattox County, VA"	"51011"	10	15475	Unreliable
	"Arlington County, VA"	"51013"	26	230050	0.11302
	"Augusta County, VA"	"51015"	39	74997	0.52002
	"Bedford County, VA"	"51019"	26	77960	0.33350
	"Buchanan County, VA"	"51027"	11	22178	Unreliable
	"Campbell County, VA"	"51031"	15	54952	Unreliable
	"Carroll County, VA"	"51035"	15	29531	Unreliable
	"Chesterfield County, VA"	"51041"	100	339009	0.29498
	"Culpeper County, VA"	"51047"	12	50083	Unreliable
	"Fairfax County, VA"	"51059"	178	1138652	0.15633
	"Fauquier County, VA"	"51061"	19	69069	Unreliable
	"Franklin County, VA"	"51067"	12	56069	Unreliable
	"Frederick County, VA"	"51069"	31	84421	0.36721
	"Gloucester County, VA"	"51073"	22	37214	0.59118
	"Grayson County, VA"	"51077"	14	15107	Unreliable
	"Hanover County, VA"	"51085"	41	104392	0.39275
	"Henrico County, VA"	"51087"	135	326501	0.41347
	"Henry County, VA"	"51089"	27	51445	0.52483
	"Isle of Wight County, VA"	"51093"	17	36596	Unreliable
	"James City County, VA"	"51095"	39	74404	0.52417
	"Lancaster County, VA"	"51103"	11	10972	Unreliable
	"Loudoun County, VA"	"51107"	62	385945	0.16064
	"Louisa County, VA"	"51109"	12	35236	Unreliable
	"Madison County, VA"	"51113"	12	13078	Unreliable
	"Mecklenburg County, VA"	"51117"	17	30892	Unreliable
	"Middlesex County, VA"	"51119"	15	10778	Unreliable
	"Montgomery County, VA"	"51121"	25	98602	0.25354
	"Northampton County, VA"	"51131"	10	12139	Unreliable
	"Nottoway County, VA"	"51135"	10	15595	Unreliable
	"Pittsylvania County, VA"	"51143"	15	61687	Unreliable
	"Prince Edward County, VA"	"51147"	11	23142	Unreliable
	"Prince William County, VA"	"51153"	66	455210	0.14499
	"Roanoke County, VA"	"51161"	37	94031	0.39349
	"Rockingham County, VA"	"51165"	41	79744	0.51415
	"Scott County, VA"	"51169"	11	21930	Unreliable
	"Shenandoah County, VA"	"51171"	21	43175	0.48639
	"Smyth County, VA"	"51173"	14	31062	Unreliable
	"Spotsylvania County, VA"	"51177"	26	132010	0.19695
	"Stafford County, VA"	"51179"	26	144361	0.18010
	"Tazewell County, VA"	"51185"	22	42150	0.52195
	"Warren County, VA"	"51187"	15	39155	Unreliable
	"Washington County, VA"	"51191"	13	54214	Unreliable
	"Wise County, VA"	"51195"	18	39228	Unreliable
	"Wythe County, VA"	"51197"	26	29016	0.89606
	"York County, VA"	"51199"	28	67976	0.41191
	"Alexandria city, VA"	"51510"	17	155810	Unreliable
	"Chesapeake city, VA"	"51550"	70	237940	0.29419
	"Colonial Heights city, VA"	"51570"	10	17772	Unreliable
	"Danville city, VA"	"51590"	12	41898	Unreliable
	"Galax city, VA"	"51640"	11	6775	Unreliable
	"Hampton city, VA"	"51650"	48	135410	0.35448
	"Harrisonburg city, VA"	"51660"	20	53078	0.37680
	"Hopewell city, VA"	"51670"	12	22735	Unreliable
	"Lynchburg city, VA"	"51680"	22	80212	0.27427
	"Martinsville city, VA"	"51690"	15	13445	Unreliable
	"Newport News city, VA"	"51700"	62	181825	0.34099
	"Norfolk city, VA"	"51710"	42	245115	0.17135
	"Petersburg city, VA"	"51730"	13	31882	Unreliable
	"Portsmouth city, VA"	"51740"	45	95252	0.47243
	"Richmond city, VA"	"51760"	38	223170	0.17027
	"Roanoke city, VA"	"51770"	22	99660	0.22075
	"Salem city, VA"	"51775"	10	25549	Unreliable
	"Staunton city, VA"	"51790"	17	24363	Unreliable
	"Suffolk city, VA"	"51800"	43	89273	0.48167
	"Virginia Beach city, VA"	"51810"	126	452602	0.27839
	"Waynesboro city, VA"	"51820"	16	21887	Unreliable
	"Winchester city, VA"	"51840"	13	27516	Unreliable
	"Benton County, WA"	"53005"	151	193686	0.77961
	"Chelan County, WA"	"53007"	83	76338	1.08727
	"Clallam County, WA"	"53009"	47	74570	0.63028
	"Clark County, WA"	"53011"	214	467018	0.45823
	"Cowlitz County, WA"	"53015"	45	105160	0.42792
	"Douglas County, WA"	"53017"	19	41327	Unreliable
	"Franklin County, WA"	"53021"	34	90160	0.37711
	"Grant County, WA"	"53025"	35	93546	0.37415
