"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"McCurtain County, OK"	"40089"	10	32822	Unreliable
	"Pittsburg County, OK"	"40121"	10	44173	Unreliable
	"Wagoner County, OK"	"40145"	16	77679	Unreliable
	"Clatsop County, OR"	"41007"	10	38632	Unreliable
	"Curry County, OR"	"41015"	11	22713	Unreliable
	"Bradford County, PA"	"42015"	15	60770	Unreliable
	"Clarion County, PA"	"42031"	10	38513	Unreliable
	"Indiana County, PA"	"42063"	12	86364	Unreliable
	"Mifflin County, PA"	"42087"	13	46342	Unreliable
	"Pike County, PA"	"42103"	12	55562	Unreliable
	"Somerset County, PA"	"42111"	14	75061	Unreliable
	"Wayne County, PA"	"42127"	16	50710	Unreliable
	"Washington County, RI"	"44009"	19	126288	Unreliable
	"Darlington County, SC"	"45031"	13	67234	Unreliable
	"Kershaw County, SC"	"45055"	13	64097	Unreliable
	"Coffee County, TN"	"47031"	12	54682	Unreliable
	"Giles County, TN"	"47055"	12	29307	Unreliable
	"Henry County, TN"	"47079"	10	32310	Unreliable
	"Maury County, TN"	"47119"	15	89981	Unreliable
	"Tipton County, TN"	"47167"	14	61303	Unreliable
	"Anderson County, TX"	"48001"	16	57734	Unreliable
	"Kaufman County, TX"	"48257"	15	118350	Unreliable
	"Kerr County, TX"	"48265"	13	51504	Unreliable
	"Midland County, TX"	"48329"	16	162565	Unreliable
	"Orange County, TX"	"48361"	13	84964	Unreliable
	"Rusk County, TX"	"48401"	11	52732	Unreliable
	"San Patricio County, TX"	"48409"	12	67655	Unreliable
	"Wise County, TX"	"48497"	14	64455	Unreliable
	"Iron County, UT"	"49021"	11	49937	Unreliable
	"Campbell County, VA"	"51031"	10	54952	Unreliable
	"Gloucester County, VA"	"51073"	11	37214	Unreliable
	"Henry County, VA"	"51089"	10	51445	Unreliable
	"Montgomery County, VA"	"51121"	15	98602	Unreliable
	"Alexandria city, VA"	"51510"	14	155810	Unreliable
	"Island County, WA"	"53029"	16	82636	Unreliable
	"Mason County, WA"	"53045"	11	62198	Unreliable
	"Mercer County, WV"	"54055"	13	60468	Unreliable
	"Putnam County, WV"	"54079"	11	56941	Unreliable
	"Chippewa County, WI"	"55017"	14	63649	Unreliable
	"Marathon County, WI"	"55073"	18	135603	Unreliable
	"Walworth County, WI"	"55127"	12	102959	Unreliable
	"Albany County, WY"	"56001"	10	38256	Unreliable
	"Natrona County, WY"	"56025"	17	81039	Unreliable
	"New Madrid County, MO"	"29143"	10	17915	Unreliable
	"Scott County, MO"	"29201"	13	38745	Unreliable
	"Stone County, MO"	"29209"	19	31047	Unreliable
	"Lewis and Clark County, MT"	"30049"	15	67282	Unreliable
	"Ravalli County, MT"	"30081"	12	42088	Unreliable
	"Elko County, NV"	"32007"	14	52168	Unreliable
	"Nye County, NV"	"32023"	15	43423	Unreliable
	"Cheshire County, NH"	"33005"	12	75774	Unreliable
	"Warren County, NJ"	"34041"	15	106617	Unreliable
	"Chautauqua County, NY"	"36013"	19	129504	Unreliable
	"Columbia County, NY"	"36021"	16	60989	Unreliable
	"Genesee County, NY"	"36037"	10	58482	Unreliable
	"Jefferson County, NY"	"36045"	18	114006	Unreliable
	"Ontario County, NY"	"36069"	14	109828	Unreliable
	"Steuben County, NY"	"36101"	11	96940	Unreliable
	"Tompkins County, NY"	"36109"	14	104871	Unreliable
	"Wayne County, NY"	"36117"	10	90798	Unreliable
	"Craven County, NC"	"37049"	11	103445	Unreliable
	"Henderson County, NC"	"37089"	14	114209	Unreliable
	"Lee County, NC"	"37105"	10	59616	Unreliable
	"Richmond County, NC"	"37153"	10	44939	Unreliable
	"Stokes County, NC"	"37169"	14	46097	Unreliable
	"Wilkes County, NC"	"37193"	10	68740	Unreliable
	"Ashtabula County, OH"	"39007"	19	98231	Unreliable
	"Brown County, OH"	"39015"	11	43759	Unreliable
	"Geauga County, OH"	"39055"	15	94060	Unreliable
	"Highland County, OH"	"39071"	12	43029	Unreliable
	"Muskingum County, OH"	"39119"	18	86068	Unreliable
	"Caddo County, OK"	"40015"	10	29557	Unreliable
	"Comanche County, OK"	"40031"	18	122136	Unreliable
	"Garfield County, OK"	"40047"	15	62603	Unreliable
	"Kay County, OK"	"40071"	11	44943	Unreliable
	"Le Flore County, OK"	"40079"	19	49873	Unreliable
	"McClain County, OK"	"40087"	12	38682	Unreliable
	"Payne County, OK"	"40119"	18	81131	Unreliable
	"Sequoyah County, OK"	"40135"	11	41294	Unreliable
	"Armstrong County, PA"	"42005"	17	66486	Unreliable
	"Blair County, PA"	"42013"	11	124650	Unreliable
	"Columbia County, PA"	"42037"	15	66420	Unreliable
	"Mercer County, PA"	"42085"	18	112913	Unreliable
	"Beaufort County, SC"	"45013"	18	183149	Unreliable
	"Sumter County, SC"	"45085"	12	107396	Unreliable
	"Gibson County, TN"	"47053"	11	49401	Unreliable
	"Gregg County, TX"	"48183"	17	123745	Unreliable
	"Hardin County, TX"	"48199"	10	56322	Unreliable
	"Hunt County, TX"	"48231"	19	92073	Unreliable
	"Walker County, TX"	"48471"	13	71484	Unreliable
	"Webb County, TX"	"48479"	15	271193	Unreliable
	"Box Elder County, UT"	"49003"	13	53139	Unreliable
	"Windham County, VT"	"50025"	18	43145	Unreliable
	"Arlington County, VA"	"51013"	19	230050	Unreliable
	"James City County, VA"	"51095"	12	74404	Unreliable
	"Rockingham County, VA"	"51165"	12	79744	Unreliable
	"Washington County, VA"	"51191"	16	54214	Unreliable
	"Danville city, VA"	"51590"	10	41898	Unreliable
	"Portsmouth city, VA"	"51740"	15	95252	Unreliable
	"Grays Harbor County, WA"	"53027"	19	71628	Unreliable
	"Jefferson County, WV"	"54037"	10	56368	Unreliable
	"Logan County, WV"	"54045"	10	33700	Unreliable
	"Jefferson County, WI"	"55055"	10	84625	Unreliable
	"La Crosse County, WI"	"55063"	19	118122	Unreliable
	"Manitowoc County, WI"	"55071"	16	79536	Unreliable
	"St. Croix County, WI"	"55109"	10	88029	Unreliable
	"Wood County, WI"	"55141"	11	73107	Unreliable
