"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Bradford County, PA"	"42015"	22	60770	0.36202
	"Bucks County, PA"	"42017"	163	626399	0.26022
	"Butler County, PA"	"42019"	57	186847	0.30506
	"Cambria County, PA"	"42021"	61	134732	0.45275
	"Carbon County, PA"	"42025"	16	63594	Unreliable
	"Centre County, PA"	"42027"	18	161464	Unreliable
	"Chester County, PA"	"42029"	79	516312	0.15301
	"Clarion County, PA"	"42031"	23	38513	0.59720
	"Clearfield County, PA"	"42033"	26	80596	0.32260
	"Clinton County, PA"	"42035"	10	39233	Unreliable
	"Crawford County, PA"	"42039"	22	86257	0.25505
	"Cumberland County, PA"	"42041"	56	248506	0.22535
	"Dauphin County, PA"	"42043"	75	273707	0.27402
	"Delaware County, PA"	"42045"	110	563402	0.19524
	"Elk County, PA"	"42047"	11	30480	Unreliable
	"Erie County, PA"	"42049"	79	276207	0.28602
	"Fayette County, PA"	"42051"	59	132733	0.44450
	"Franklin County, PA"	"42055"	57	153851	0.37049
	"Huntingdon County, PA"	"42061"	13	45634	Unreliable
	"Indiana County, PA"	"42063"	40	86364	0.46316
	"Jefferson County, PA"	"42065"	13	44073	Unreliable
	"Juniata County, PA"	"42067"	12	24863	Unreliable
	"Lackawanna County, PA"	"42069"	76	211321	0.35964
	"Lancaster County, PA"	"42071"	146	538500	0.27112
	"Lawrence County, PA"	"42073"	40	87294	0.45822
	"Lebanon County, PA"	"42075"	26	138863	0.18723
	"Lehigh County, PA"	"42077"	91	363147	0.25059
	"Luzerne County, PA"	"42079"	125	316383	0.39509
	"Lycoming County, PA"	"42081"	44	115248	0.38179
	"Mc Kean County, PA"	"42083"	15	41883	Unreliable
	"Mercer County, PA"	"42085"	35	112913	0.30997
	"Mifflin County, PA"	"42087"	10	46342	Unreliable
	"Monroe County, PA"	"42089"	50	166098	0.30103
	"Montgomery County, PA"	"42091"	130	821725	0.15820
	"Northampton County, PA"	"42095"	115	302294	0.38042
	"Northumberland County, PA"	"42097"	27	92541	0.29176
	"Perry County, PA"	"42099"	12	45820	Unreliable
	"Philadelphia County, PA"	"42101"	352	1567872	0.22451
	"Pike County, PA"	"42103"	20	55562	0.35996
	"Schuylkill County, PA"	"42107"	35	143573	0.24378
	"Somerset County, PA"	"42111"	35	75061	0.46629
	"Susquehanna County, PA"	"42115"	27	40862	0.66076
	"Tioga County, PA"	"42117"	13	41467	Unreliable
	"Union County, PA"	"42119"	14	45565	Unreliable
	"Venango County, PA"	"42121"	21	52582	0.39938
	"Warren County, PA"	"42123"	21	40025	0.52467
	"Washington County, PA"	"42125"	69	207981	0.33176
	"Wayne County, PA"	"42127"	22	50710	0.43384
	"Westmoreland County, PA"	"42129"	122	355458	0.34322
	"Wyoming County, PA"	"42131"	13	27521	Unreliable
	"York County, PA"	"42133"	135	443744	0.30423
	"Bristol County, RI"	"44001"	20	49067	0.40761
	"Kent County, RI"	"44003"	42	164614	0.25514
	"Newport County, RI"	"44005"	14	82784	Unreliable
	"Providence County, RI"	"44007"	144	633673	0.22725
	"Washington County, RI"	"44009"	19	126288	Unreliable
	"Aiken County, SC"	"45003"	43	167458	0.25678
	"Anderson County, SC"	"45007"	92	196569	0.46803
	"Barnwell County, SC"	"45011"	15	21483	Unreliable
	"Beaufort County, SC"	"45013"	45	183149	0.24570
	"Berkeley County, SC"	"45015"	44	210898	0.20863
	"Charleston County, SC"	"45019"	75	396484	0.18916
	"Cherokee County, SC"	"45021"	10	56646	Unreliable
	"Chester County, SC"	"45023"	22	32181	0.68363
	"Clarendon County, SC"	"45027"	13	33951	Unreliable
	"Colleton County, SC"	"45029"	10	37923	Unreliable
	"Darlington County, SC"	"45031"	20	67234	0.29747
	"Dorchester County, SC"	"45035"	32	153773	0.20810
	"Fairfield County, SC"	"45039"	18	22653	Unreliable
	"Florence County, SC"	"45041"	51	138742	0.36759
	"Georgetown County, SC"	"45043"	27	61399	0.43975
	"Greenville County, SC"	"45045"	116	498766	0.23257
	"Greenwood County, SC"	"45047"	25	70133	0.35647
	"Hampton County, SC"	"45049"	14	19922	Unreliable
	"Horry County, SC"	"45051"	58	322342	0.17993
	"Kershaw County, SC"	"45055"	28	64097	0.43684
	"Laurens County, SC"	"45059"	40	66777	0.59901
	"Lee County, SC"	"45061"	10	17635	Unreliable
	"Lexington County, SC"	"45063"	62	286196	0.21663
	"Marion County, SC"	"45067"	15	31726	Unreliable
	"Newberry County, SC"	"45071"	14	38079	Unreliable
	"Oconee County, SC"	"45073"	21	76355	0.27503
	"Orangeburg County, SC"	"45075"	47	87903	0.53468
	"Pickens County, SC"	"45077"	22	122863	0.17906
	"Richland County, SC"	"45079"	95	409549	0.23196
	"Spartanburg County, SC"	"45083"	87	301463	0.28859
	"Sumter County, SC"	"45085"	39	107396	0.36314
	"Union County, SC"	"45087"	21	27673	0.75886
	"Williamsburg County, SC"	"45089"	17	31955	Unreliable
	"York County, SC"	"45091"	46	258526	0.17793
	"Beadle County, SD"	"46005"	12	18101	Unreliable
	"Minnehaha County, SD"	"46099"	28	187318	0.14948
	"Pennington County, SD"	"46103"	26	109372	0.23772
	"Shannon County, SD"	"46113"	15	14415	Unreliable
	"Anderson County, TN"	"47001"	30	75936	0.39507
	"Blount County, TN"	"47009"	33	128670	0.25647
	"Bradley County, TN"	"47011"	17	104490	Unreliable
	"Campbell County, TN"	"47013"	14	39714	Unreliable
	"Carter County, TN"	"47019"	28	56502	0.49556
	"Cheatham County, TN"	"47021"	18	39880	Unreliable
	"Cocke County, TN"	"47029"	11	35219	Unreliable
	"Coffee County, TN"	"47031"	22	54682	0.40233
	"Cumberland County, TN"	"47035"	36	58655	0.61376
	"Davidson County, TN"	"47037"	176	684410	0.25716
	"Decatur County, TN"	"47039"	10	11769	Unreliable
	"Dyer County, TN"	"47045"	14	37708	Unreliable
	"Fentress County, TN"	"47049"	17	18033	Unreliable
	"Franklin County, TN"	"47051"	14	41700	Unreliable
	"Gibson County, TN"	"47053"	11	49401	Unreliable
	"Greene County, TN"	"47059"	28	68615	0.40807
	"Hamblen County, TN"	"47063"	19	63785	Unreliable
	"Hamilton County, TN"	"47065"	118	357738	0.32985
	"Hardeman County, TN"	"47069"	16	25435	Unreliable
	"Hawkins County, TN"	"47073"	19	56563	Unreliable
	"Henderson County, TN"	"47077"	20	27822	0.71886
	"Henry County, TN"	"47079"	10	32310	Unreliable
	"Jefferson County, TN"	"47089"	16	53535	Unreliable
	"Knox County, TN"	"47093"	103	456132	0.22581
	"Lawrence County, TN"	"47099"	14	43081	Unreliable
	"Loudon County, TN"	"47105"	15	51454	Unreliable
	"McMinn County, TN"	"47107"	19	52850	Unreliable
	"McNairy County, TN"	"47109"	19	25935	Unreliable
	"Madison County, TN"	"47113"	33	97663	0.33790
	"Maury County, TN"	"47119"	31	89981	0.34452
	"Monroe County, TN"	"47123"	22	45970	0.47857
	"Montgomery County, TN"	"47125"	36	195734	0.18392
	"Obion County, TN"	"47131"	13	30578	Unreliable
	"Putnam County, TN"	"47141"	16	75931	Unreliable
	"Rhea County, TN"	"47143"	15	32442	Unreliable
	"Roane County, TN"	"47145"	15	52874	Unreliable
	"Robertson County, TN"	"47147"	16	69165	Unreliable
	"Rutherford County, TN"	"47149"	62	308251	0.20113
	"Scott County, TN"	"47151"	11	21947	Unreliable
	"Sevier County, TN"	"47155"	20	96673	0.20688
	"Shelby County, TN"	"47157"	258	934603	0.27605
	"Smith County, TN"	"47159"	10	19447	Unreliable
	"Sullivan County, TN"	"47163"	45	156667	0.28723
	"Sumner County, TN"	"47165"	41	180063	0.22770
	"Tipton County, TN"	"47167"	22	61303	0.35887
	"Washington County, TN"	"47179"	35	127440	0.27464
	"Weakley County, TN"	"47183"	19	33507	Unreliable
	"White County, TN"	"47185"	14	26653	Unreliable
	"Williamson County, TN"	"47187"	30	219107	0.13692
	"Wilson County, TN"	"47189"	22	132781	0.16569
	"Angelina County, TX"	"48005"	27	87791	0.30755
	"Aransas County, TX"	"48007"	11	25721	Unreliable
	"Atascosa County, TX"	"48013"	16	48797	Unreliable
	"Bastrop County, TX"	"48021"	22	82733	0.26592
	"Bell County, TX"	"48027"	59	340411	0.17332
	"Bexar County, TX"	"48029"	443	1928680	0.22969
	"Bosque County, TX"	"48035"	12	18097	Unreliable
	"Bowie County, TX"	"48037"	27	93860	0.28766
	"Brazoria County, TX"	"48039"	41	354195	0.11576
	"Brazos County, TX"	"48041"	29	220417	0.13157
	"Brown County, TX"	"48049"	22	38271	0.57485
	"Burnet County, TX"	"48053"	14	46243	Unreliable
	"Caldwell County, TX"	"48055"	10	41161	Unreliable
	"Cameron County, TX"	"48061"	110	422135	0.26058
	"Collin County, TX"	"48085"	72	939585	0.07663
	"Colorado County, TX"	"48089"	18	21019	Unreliable
	"Comal County, TX"	"48091"	18	134788	Unreliable
	"Cooke County, TX"	"48097"	11	39266	Unreliable
	"Dallas County, TX"	"48113"	404	2574984	0.15689
	"Dawson County, TX"	"48115"	11	13111	Unreliable
	"Denton County, TX"	"48121"	106	806180	0.13148
	"DeWitt County, TX"	"48123"	11	20865	Unreliable
	"Ector County, TX"	"48135"	33	157462	0.20957
	"Ellis County, TX"	"48139"	20	168499	0.11870
	"El Paso County, TX"	"48141"	244	837918	0.29120
	"Fayette County, TX"	"48149"	13	25149	Unreliable
	"Fort Bend County, TX"	"48157"	84	741237	0.11332
	"Galveston County, TX"	"48167"	53	329431	0.16088
	"Grayson County, TX"	"48181"	20	128235	0.15596
	"Gregg County, TX"	"48183"	32	123745	0.25860
	"Grimes County, TX"	"48185"	11	27671	Unreliable
	"Guadalupe County, TX"	"48187"	19	155265	Unreliable
	"Harris County, TX"	"48201"	722	4589928	0.15730
	"Harrison County, TX"	"48203"	25	66534	0.37575
	"Hays County, TX"	"48209"	26	204470	0.12716
	"Henderson County, TX"	"48213"	25	79901	0.31289
	"Hidalgo County, TX"	"48215"	151	849843	0.17768
	"Hood County, TX"	"48221"	17	56857	Unreliable
	"Howard County, TX"	"48227"	12	36708	Unreliable
	"Hunt County, TX"	"48231"	21	92073	0.22808
	"Jasper County, TX"	"48241"	16	35648	Unreliable
	"Jefferson County, TX"	"48245"	77	254679	0.30234
	"Jim Wells County, TX"	"48249"	12	41149	Unreliable
	"Johnson County, TX"	"48251"	48	163274	0.29398
	"Kaufman County, TX"	"48257"	23	118350	0.19434
	"Kerr County, TX"	"48265"	16	51504	Unreliable
	"Kleberg County, TX"	"48273"	14	31690	Unreliable
	"Lampasas County, TX"	"48281"	13	20760	Unreliable
	"Liberty County, TX"	"48291"	18	81704	Unreliable
	"Lubbock County, TX"	"48303"	85	303137	0.28040
	"McLennan County, TX"	"48309"	62	247934	0.25007
	"Matagorda County, TX"	"48321"	10	37187	Unreliable
	"Maverick County, TX"	"48323"	24	57685	0.41605
	"Medina County, TX"	"48325"	10	49283	Unreliable
	"Midland County, TX"	"48329"	22	162565	0.13533
	"Montgomery County, TX"	"48339"	74	556203	0.13304
	"Nacogdoches County, TX"	"48347"	19	65806	Unreliable
	"Navarro County, TX"	"48349"	18	48523	Unreliable
	"Nolan County, TX"	"48353"	10	14993	Unreliable
	"Nueces County, TX"	"48355"	132	361350	0.36530
	"Orange County, TX"	"48361"	23	84964	0.27070
	"Panola County, TX"	"48365"	15	23492	Unreliable
	"Parker County, TX"	"48367"	27	129441	0.20859
	"Polk County, TX"	"48373"	15	47916	Unreliable
	"Potter County, TX"	"48375"	55	120832	0.45518
	"Randall County, TX"	"48381"	25	132501	0.18868
	"Rusk County, TX"	"48401"	13	52732	Unreliable
	"San Augustine County, TX"	"48405"	11	8320	Unreliable
	"San Patricio County, TX"	"48409"	33	67655	0.48777
	"Shelby County, TX"	"48419"	16	25579	Unreliable
	"Smith County, TX"	"48423"	45	225290	0.19974
	"Starr County, TX"	"48427"	10	64122	Unreliable
	"Tarrant County, TX"	"48439"	412	2016872	0.20428
	"Taylor County, TX"	"48441"	31	136535	0.22705
	"Tom Green County, TX"	"48451"	38	118386	0.32098
	"Travis County, TX"	"48453"	126	1199323	0.10506
	"Upshur County, TX"	"48459"	16	40969	Unreliable
	"Val Verde County, TX"	"48465"	13	48881	Unreliable
	"Victoria County, TX"	"48469"	28	92467	0.30281
	"Walker County, TX"	"48471"	22	71484	0.30776
	"Waller County, TX"	"48473"	13	50115	Unreliable
	"Webb County, TX"	"48479"	78	271193	0.28762
	"Wharton County, TX"	"48481"	12	41735	Unreliable
	"Wichita County, TX"	"48485"	47	131838	0.35650
	"Williamson County, TX"	"48491"	49	528718	0.09268
	"Wise County, TX"	"48497"	13	64455	Unreliable
	"Wood County, TX"	"48499"	13	44227	Unreliable
	"Box Elder County, UT"	"49003"	18	53139	Unreliable
	"Cache County, UT"	"49005"	26	122753	0.21181
	"Davis County, UT"	"49011"	64	342281	0.18698
	"Salt Lake County, UT"	"49035"	264	1121354	0.23543
	"Sevier County, UT"	"49041"	10	21267	Unreliable
	"Tooele County, UT"	"49045"	13	64833	Unreliable
	"Uintah County, UT"	"49047"	15	36373	Unreliable
	"Utah County, UT"	"49049"	74	592299	0.12494
	"Washington County, UT"	"49053"	26	160245	0.16225
	"Weber County, UT"	"49057"	58	247560	0.23429
	"Bennington County, VT"	"50003"	17	36191	Unreliable
	"Chittenden County, VT"	"50007"	33	161531	0.20430
	"Franklin County, VT"	"50011"	16	48915	Unreliable
	"Orleans County, VT"	"50019"	13	26863	Unreliable
	"Rutland County, VT"	"50021"	19	59310	Unreliable
	"Washington County, VT"	"50023"	12	58504	Unreliable
	"Windham County, VT"	"50025"	10	43145	Unreliable
	"Windsor County, VT"	"50027"	15	55496	Unreliable
	"Albemarle County, VA"	"51003"	12	106878	Unreliable
	"Appomattox County, VA"	"51011"	11	15475	Unreliable
	"Arlington County, VA"	"51013"	19	230050	Unreliable
	"Augusta County, VA"	"51015"	20	74997	0.26668
	"Bedford County, VA"	"51019"	33	77960	0.42329
	"Buchanan County, VA"	"51027"	10	22178	Unreliable
	"Campbell County, VA"	"51031"	12	54952	Unreliable
	"Chesterfield County, VA"	"51041"	67	339009	0.19763
	"Culpeper County, VA"	"51047"	15	50083	Unreliable
	"Dinwiddie County, VA"	"51053"	13	28144	Unreliable
	"Fairfax County, VA"	"51059"	129	1138652	0.11329
	"Fauquier County, VA"	"51061"	11	69069	Unreliable
	"Franklin County, VA"	"51067"	19	56069	Unreliable
	"Frederick County, VA"	"51069"	15	84421	Unreliable
	"Halifax County, VA"	"51083"	10	34992	Unreliable
	"Hanover County, VA"	"51085"	21	104392	0.20116
	"Henrico County, VA"	"51087"	72	326501	0.22052
	"Henry County, VA"	"51089"	18	51445	Unreliable
	"Isle of Wight County, VA"	"51093"	12	36596	Unreliable
	"James City County, VA"	"51095"	19	74404	Unreliable
	"Loudoun County, VA"	"51107"	36	385945	0.09328
	"Louisa County, VA"	"51109"	13	35236	Unreliable
	"Mecklenburg County, VA"	"51117"	21	30892	0.67979
	"Montgomery County, VA"	"51121"	20	98602	0.20284
	"Northampton County, VA"	"51131"	10	12139	Unreliable
	"Nottoway County, VA"	"51135"	10	15595	Unreliable
	"Page County, VA"	"51139"	12	23654	Unreliable
	"Pittsylvania County, VA"	"51143"	25	61687	0.40527
	"Prince William County, VA"	"51153"	54	455210	0.11863
	"Pulaski County, VA"	"51155"	20	34203	0.58474
	"Roanoke County, VA"	"51161"	20	94031	0.21270
	"Rockingham County, VA"	"51165"	24	79744	0.30096
	"Russell County, VA"	"51167"	19	27370	Unreliable
	"Shenandoah County, VA"	"51171"	17	43175	Unreliable
	"Smyth County, VA"	"51173"	12	31062	Unreliable
	"Spotsylvania County, VA"	"51177"	21	132010	0.15908
	"Stafford County, VA"	"51179"	21	144361	0.14547
	"Tazewell County, VA"	"51185"	31	42150	0.73547
	"Washington County, VA"	"51191"	20	54214	0.36891
	"Wise County, VA"	"51195"	21	39228	0.53533
	"Wythe County, VA"	"51197"	15	29016	Unreliable
	"York County, VA"	"51199"	17	67976	Unreliable
	"Alexandria city, VA"	"51510"	23	155810	0.14762
	"Bristol city, VA"	"51520"	12	16960	Unreliable
	"Chesapeake city, VA"	"51550"	67	237940	0.28158
	"Danville city, VA"	"51590"	25	41898	0.59669
	"Hampton city, VA"	"51650"	53	135410	0.39140
	"Hopewell city, VA"	"51670"	18	22735	Unreliable
	"Lynchburg city, VA"	"51680"	22	80212	0.27427
	"Martinsville city, VA"	"51690"	11	13445	Unreliable
	"Newport News city, VA"	"51700"	75	181825	0.41248
	"Norfolk city, VA"	"51710"	77	245115	0.31414
	"Petersburg city, VA"	"51730"	21	31882	0.65868
	"Portsmouth city, VA"	"51740"	53	95252	0.55642
	"Richmond city, VA"	"51760"	68	223170	0.30470
	"Roanoke city, VA"	"51770"	26	99660	0.26089
	"Staunton city, VA"	"51790"	10	24363	Unreliable
	"Suffolk city, VA"	"51800"	25	89273	0.28004
	"Virginia Beach city, VA"	"51810"	120	452602	0.26513
	"Adams County, WA"	"53001"	12	19238	Unreliable
	"Benton County, WA"	"53005"	47	193686	0.24266
	"Chelan County, WA"	"53007"	28	76338	0.36679
	"Clallam County, WA"	"53009"	23	74570	0.30844
	"Clark County, WA"	"53011"	133	467018	0.28479
	"Cowlitz County, WA"	"53015"	55	105160	0.52301
	"Franklin County, WA"	"53021"	15	90160	Unreliable
	"Grant County, WA"	"53025"	26	93546	0.27794
	"Grays Harbor County, WA"	"53027"	24	71628	0.33506
	"Island County, WA"	"53029"	20	82636	0.24203
	"King County, WA"	"53033"	365	2149970	0.16977
	"Kitsap County, WA"	"53035"	58	264811	0.21902
	"Lewis County, WA"	"53041"	21	77066	0.27249
	"Mason County, WA"	"53045"	15	62198	Unreliable
	"Okanogan County, WA"	"53047"	16	41554	Unreliable
	"Pierce County, WA"	"53053"	189	861312	0.21943
	"Skagit County, WA"	"53057"	36	123681	0.29107
	"Snohomish County, WA"	"53061"	167	787620	0.21203
	"Spokane County, WA"	"53063"	152	499072	0.30457
	"Thurston County, WA"	"53067"	76	275222	0.27614
	"Walla Walla County, WA"	"53071"	29	60340	0.48061
	"Whatcom County, WA"	"53073"	44	216800	0.20295
	"Yakima County, WA"	"53077"	53	249636	0.21231
	"Barbour County, WV"	"54001"	11	16831	Unreliable
	"Berkeley County, WV"	"54003"	46	113525	0.40520
	"Boone County, WV"	"54005"	18	22816	Unreliable
	"Braxton County, WV"	"54007"	12	14471	Unreliable
	"Cabell County, WV"	"54011"	48	95987	0.50007
	"Fayette County, WV"	"54019"	33	44323	0.74453
	"Greenbrier County, WV"	"54025"	14	35279	Unreliable
	"Hampshire County, WV"	"54027"	12	23301	Unreliable
	"Harrison County, WV"	"54033"	21	68400	0.30702
	"Jackson County, WV"	"54035"	10	29152	Unreliable
	"Jefferson County, WV"	"54037"	21	56368	0.37255
	"Kanawha County, WV"	"54039"	83	186241	0.44566
	"Lewis County, WV"	"54041"	11	16309	Unreliable
	"Lincoln County, WV"	"54043"	12	21232	Unreliable
	"Logan County, WV"	"54045"	40	33700	1.18694
	"McDowell County, WV"	"54047"	19	19141	Unreliable
	"Marion County, WV"	"54049"	38	56538	0.67211
	"Marshall County, WV"	"54051"	12	31793	Unreliable
	"Mercer County, WV"	"54055"	33	60468	0.54574
	"Monongalia County, WV"	"54061"	23	104622	0.21984
	"Ohio County, WV"	"54069"	22	42516	0.51745
	"Preston County, WV"	"54077"	26	33758	0.77019
	"Putnam County, WV"	"54079"	23	56941	0.40393
	"Raleigh County, WV"	"54081"	52	76601	0.67884
	"Randolph County, WV"	"54083"	11	29006	Unreliable
	"Taylor County, WV"	"54091"	10	16859	Unreliable
	"Wayne County, WV"	"54099"	22	40531	0.54279
	"Wood County, WV"	"54107"	38	85643	0.44370
	"Wyoming County, WV"	"54109"	14	21763	Unreliable
	"Barron County, WI"	"55005"	16	45412	Unreliable
	"Brown County, WI"	"55009"	53	260401	0.20353
	"Calumet County, WI"	"55015"	15	49553	Unreliable
	"Chippewa County, WI"	"55017"	19	63649	Unreliable
	"Clark County, WI"	"55019"	14	34557	Unreliable
	"Columbia County, WI"	"55021"	16	56927	Unreliable
	"Dane County, WI"	"55025"	73	531273	0.13741
	"Dodge County, WI"	"55027"	20	88068	0.22710
	"Door County, WI"	"55029"	10	27587	Unreliable
	"Douglas County, WI"	"55031"	11	43509	Unreliable
	"Eau Claire County, WI"	"55035"	22	102965	0.21366
	"Fond du Lac County, WI"	"55039"	19	102144	Unreliable
	"Grant County, WI"	"55043"	14	52214	Unreliable
	"Jefferson County, WI"	"55055"	13	84625	Unreliable
	"Juneau County, WI"	"55057"	11	26274	Unreliable
	"Kenosha County, WI"	"55059"	39	168183	0.23189
	"Kewaunee County, WI"	"55061"	11	20405	Unreliable
	"La Crosse County, WI"	"55063"	26	118122	0.22011
	"Lincoln County, WI"	"55069"	18	27902	Unreliable
	"Manitowoc County, WI"	"55071"	25	79536	0.31432
	"Marathon County, WI"	"55073"	41	135603	0.30235
	"Milwaukee County, WI"	"55079"	247	951448	0.25960
	"Monroe County, WI"	"55081"	24	45623	0.52605
	"Oneida County, WI"	"55085"	11	35601	Unreliable
	"Outagamie County, WI"	"55087"	31	184526	0.16800
	"Ozaukee County, WI"	"55089"	19	88314	Unreliable
	"Polk County, WI"	"55095"	12	43481	Unreliable
	"Racine County, WI"	"55101"	61	195140	0.31260
	"Rock County, WI"	"55105"	33	161620	0.20418
	"Rusk County, WI"	"55107"	10	14127	Unreliable
	"St. Croix County, WI"	"55109"	25	88029	0.28400
	"Sauk County, WI"	"55111"	32	63949	0.50040
	"Shawano County, WI"	"55115"	13	41062	Unreliable
	"Sheboygan County, WI"	"55117"	32	115427	0.27723
	"Taylor County, WI"	"55119"	10	20439	Unreliable
	"Trempealeau County, WI"	"55121"	10	29633	Unreliable
	"Walworth County, WI"	"55127"	28	102959	0.27195
	"Washburn County, WI"	"55129"	10	15648	Unreliable
	"Washington County, WI"	"55131"	29	134296	0.21594
	"Waukesha County, WI"	"55133"	104	398424	0.26103
	"Waupaca County, WI"	"55135"	20	51533	0.38810
	"Winnebago County, WI"	"55139"	36	169886	0.21191
	"Wood County, WI"	"55141"	27	73107	0.36932
	"Fremont County, WY"	"56013"	13	40242	Unreliable
	"Laramie County, WY"	"56021"	25	98136	0.25475
	"Natrona County, WY"	"56025"	12	81039	Unreliable
