"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Edgefield County, SC"	"45037"	13	26358	Unreliable
	"Fairfield County, SC"	"45039"	17	22653	Unreliable
	"Florence County, SC"	"45041"	101	138742	0.72797
	"Georgetown County, SC"	"45043"	40	61399	0.65148
	"Greenville County, SC"	"45045"	322	498766	0.64559
	"Greenwood County, SC"	"45047"	30	70133	0.42776
	"Hampton County, SC"	"45049"	12	19922	Unreliable
	"Horry County, SC"	"45051"	279	322342	0.86554
	"Jasper County, SC"	"45053"	19	28465	Unreliable
	"Kershaw County, SC"	"45055"	39	64097	0.60845
	"Lancaster County, SC"	"45057"	43	89594	0.47994
	"Laurens County, SC"	"45059"	49	66777	0.73379
	"Lee County, SC"	"45061"	15	17635	Unreliable
	"Lexington County, SC"	"45063"	148	286196	0.51713
	"Marion County, SC"	"45067"	20	31726	0.63040
	"Marlboro County, SC"	"45069"	19	26945	Unreliable
	"Newberry County, SC"	"45071"	24	38079	0.63027
	"Oconee County, SC"	"45073"	55	76355	0.72032
	"Orangeburg County, SC"	"45075"	57	87903	0.64844
	"Pickens County, SC"	"45077"	74	122863	0.60230
	"Richland County, SC"	"45079"	199	409549	0.48590
	"Saluda County, SC"	"45081"	11	20197	Unreliable
	"Spartanburg County, SC"	"45083"	183	301463	0.60704
	"Sumter County, SC"	"45085"	55	107396	0.51212
	"Union County, SC"	"45087"	24	27673	0.86727
	"Williamsburg County, SC"	"45089"	31	31955	0.97011
	"York County, SC"	"45091"	171	258526	0.66144
	"Brookings County, SD"	"46011"	17	34135	Unreliable
	"Brown County, SD"	"46013"	24	39128	0.61337
	"Charles Mix County, SD"	"46023"	11	9396	Unreliable
	"Codington County, SD"	"46029"	12	28063	Unreliable
	"Custer County, SD"	"46033"	14	8596	Unreliable
	"Lawrence County, SD"	"46081"	18	25281	Unreliable
	"Lincoln County, SD"	"46083"	20	54469	0.36718
	"Minnehaha County, SD"	"46099"	79	187318	0.42174
	"Pennington County, SD"	"46103"	64	109372	0.58516
	"Shannon County, SD"	"46113"	29	14415	2.01179
	"Todd County, SD"	"46121"	15	10155	Unreliable
	"Yankton County, SD"	"46135"	20	22616	0.88433
	"Anderson County, TN"	"47001"	70	75936	0.92183
	"Bedford County, TN"	"47003"	29	47484	0.61073
	"Benton County, TN"	"47005"	16	16014	Unreliable
	"Blount County, TN"	"47009"	71	128670	0.55180
	"Bradley County, TN"	"47011"	46	104490	0.44023
	"Campbell County, TN"	"47013"	28	39714	0.70504
	"Cannon County, TN"	"47015"	14	14027	Unreliable
	"Carroll County, TN"	"47017"	22	28092	0.78314
	"Carter County, TN"	"47019"	41	56502	0.72564
	"Cheatham County, TN"	"47021"	37	39880	0.92778
	"Claiborne County, TN"	"47025"	33	31757	1.03914
	"Clay County, TN"	"47027"	11	7752	Unreliable
	"Cocke County, TN"	"47029"	23	35219	0.65306
	"Coffee County, TN"	"47031"	40	54682	0.73150
	"Cumberland County, TN"	"47035"	35	58655	0.59671
	"Davidson County, TN"	"47037"	468	684410	0.68380
	"Decatur County, TN"	"47039"	10	11769	Unreliable
	"DeKalb County, TN"	"47041"	16	19361	Unreliable
	"Dickson County, TN"	"47043"	51	52170	0.97757
	"Dyer County, TN"	"47045"	15	37708	Unreliable
	"Fayette County, TN"	"47047"	24	39590	0.60621
	"Fentress County, TN"	"47049"	11	18033	Unreliable
	"Franklin County, TN"	"47051"	25	41700	0.59952
	"Gibson County, TN"	"47053"	32	49401	0.64776
	"Giles County, TN"	"47055"	20	29307	0.68243
	"Grainger County, TN"	"47057"	18	23072	Unreliable
	"Greene County, TN"	"47059"	69	68615	1.00561
	"Grundy County, TN"	"47061"	12	13389	Unreliable
	"Hamblen County, TN"	"47063"	47	63785	0.73685
	"Hamilton County, TN"	"47065"	183	357738	0.51155
	"Hardin County, TN"	"47071"	28	25679	1.09039
	"Hawkins County, TN"	"47073"	49	56563	0.86629
	"Henderson County, TN"	"47077"	16	27822	Unreliable
	"Henry County, TN"	"47079"	14	32310	Unreliable
	"Hickman County, TN"	"47081"	19	24295	Unreliable
	"Humphreys County, TN"	"47085"	20	18347	1.09010
	"Jefferson County, TN"	"47089"	29	53535	0.54170
	"Johnson County, TN"	"47091"	10	17754	Unreliable
	"Knox County, TN"	"47093"	362	456132	0.79363
	"Lauderdale County, TN"	"47097"	27	26773	1.00848
	"Lawrence County, TN"	"47099"	28	43081	0.64994
	"Lincoln County, TN"	"47103"	23	33645	0.68361
	"Loudon County, TN"	"47105"	39	51454	0.75796
	"McMinn County, TN"	"47107"	45	52850	0.85147
	"McNairy County, TN"	"47109"	22	25935	0.84827
	"Macon County, TN"	"47111"	24	23450	1.02345
	"Madison County, TN"	"47113"	51	97663	0.52220
	"Marion County, TN"	"47115"	16	28446	Unreliable
	"Marshall County, TN"	"47117"	23	31915	0.72066
	"Maury County, TN"	"47119"	52	89981	0.57790
	"Meigs County, TN"	"47121"	17	12005	Unreliable
	"Monroe County, TN"	"47123"	45	45970	0.97890
	"Montgomery County, TN"	"47125"	86	195734	0.43937
	"Morgan County, TN"	"47129"	12	21554	Unreliable
	"Obion County, TN"	"47131"	10	30578	Unreliable
	"Overton County, TN"	"47133"	17	22051	Unreliable
	"Perry County, TN"	"47135"	11	7964	Unreliable
	"Polk County, TN"	"47139"	11	16772	Unreliable
	"Putnam County, TN"	"47141"	41	75931	0.53996
	"Rhea County, TN"	"47143"	20	32442	0.61648
	"Roane County, TN"	"47145"	56	52874	1.05912
	"Robertson County, TN"	"47147"	45	69165	0.65062
	"Rutherford County, TN"	"47149"	120	308251	0.38929
	"Scott County, TN"	"47151"	19	21947	Unreliable
	"Sequatchie County, TN"	"47153"	10	14897	Unreliable
	"Sevier County, TN"	"47155"	74	96673	0.76547
	"Shelby County, TN"	"47157"	519	934603	0.55532
	"Smith County, TN"	"47159"	21	19447	1.07986
	"Sullivan County, TN"	"47163"	93	156667	0.59362
	"Sumner County, TN"	"47165"	102	180063	0.56647
	"Tipton County, TN"	"47167"	43	61303	0.70143
	"Unicoi County, TN"	"47171"	17	17719	Unreliable
	"Union County, TN"	"47173"	19	19140	Unreliable
	"Warren County, TN"	"47177"	28	40516	0.69109
	"Washington County, TN"	"47179"	85	127440	0.66698
	"Weakley County, TN"	"47183"	20	33507	0.59689
	"White County, TN"	"47185"	29	26653	1.08806
	"Williamson County, TN"	"47187"	83	219107	0.37881
	"Wilson County, TN"	"47189"	74	132781	0.55731
	"Anderson County, TX"	"48001"	35	57734	0.60623
	"Angelina County, TX"	"48005"	41	87791	0.46702
	"Aransas County, TX"	"48007"	16	25721	Unreliable
	"Atascosa County, TX"	"48013"	23	48797	0.47134
	"Austin County, TX"	"48015"	15	29758	Unreliable
	"Bastrop County, TX"	"48021"	42	82733	0.50766
	"Bee County, TX"	"48025"	15	32750	Unreliable
	"Bell County, TX"	"48027"	131	340411	0.38483
	"Bexar County, TX"	"48029"	764	1928680	0.39613
	"Bosque County, TX"	"48035"	13	18097	Unreliable
	"Bowie County, TX"	"48037"	24	93860	0.25570
	"Brazoria County, TX"	"48039"	134	354195	0.37832
	"Brazos County, TX"	"48041"	52	220417	0.23592
	"Brown County, TX"	"48049"	16	38271	Unreliable
	"Burleson County, TX"	"48051"	15	17760	Unreliable
	"Burnet County, TX"	"48053"	36	46243	0.77850
	"Caldwell County, TX"	"48055"	21	41161	0.51019
	"Cameron County, TX"	"48061"	101	422135	0.23926
	"Cass County, TX"	"48067"	13	30375	Unreliable
	"Chambers County, TX"	"48071"	15	39899	Unreliable
	"Cherokee County, TX"	"48073"	35	51668	0.67740
	"Collin County, TX"	"48085"	262	939585	0.27885
	"Colorado County, TX"	"48089"	13	21019	Unreliable
	"Comal County, TX"	"48091"	49	134788	0.36353
	"Cooke County, TX"	"48097"	16	39266	Unreliable
	"Coryell County, TX"	"48099"	25	74686	0.33473
	"Dallas County, TX"	"48113"	985	2574984	0.38253
	"Deaf Smith County, TX"	"48117"	10	18830	Unreliable
	"Denton County, TX"	"48121"	209	806180	0.25925
	"DeWitt County, TX"	"48123"	10	20865	Unreliable
	"Ector County, TX"	"48135"	76	157462	0.48266
	"Ellis County, TX"	"48139"	62	168499	0.36795
	"El Paso County, TX"	"48141"	260	837918	0.31029
	"Erath County, TX"	"48143"	23	41659	0.55210
	"Fannin County, TX"	"48147"	25	34031	0.73462
	"Fayette County, TX"	"48149"	17	25149	Unreliable
	"Fort Bend County, TX"	"48157"	163	741237	0.21990
	"Gaines County, TX"	"48165"	10	20478	Unreliable
	"Galveston County, TX"	"48167"	148	329431	0.44926
	"Gillespie County, TX"	"48171"	15	26521	Unreliable
	"Gonzales County, TX"	"48177"	15	20876	Unreliable
	"Gray County, TX"	"48179"	15	22725	Unreliable
	"Grayson County, TX"	"48181"	44	128235	0.34312
	"Gregg County, TX"	"48183"	60	123745	0.48487
	"Grimes County, TX"	"48185"	18	27671	Unreliable
	"Guadalupe County, TX"	"48187"	53	155265	0.34135
	"Hale County, TX"	"48189"	12	34263	Unreliable
	"Hardin County, TX"	"48199"	28	56322	0.49714
	"Harris County, TX"	"48201"	1722	4589928	0.37517
	"Harrison County, TX"	"48203"	33	66534	0.49599
	"Hays County, TX"	"48209"	79	204470	0.38636
	"Henderson County, TX"	"48213"	44	79901	0.55068
	"Hidalgo County, TX"	"48215"	190	849843	0.22357
	"Hill County, TX"	"48217"	31	35077	0.88377
	"Hockley County, TX"	"48219"	12	23275	Unreliable
	"Hood County, TX"	"48221"	33	56857	0.58040
	"Hopkins County, TX"	"48223"	24	36400	0.65934
	"Houston County, TX"	"48225"	17	22754	Unreliable
	"Howard County, TX"	"48227"	15	36708	Unreliable
	"Hunt County, TX"	"48231"	55	92073	0.59735
	"Hutchinson County, TX"	"48233"	12	21511	Unreliable
	"Jasper County, TX"	"48241"	21	35648	0.58909
	"Jefferson County, TX"	"48245"	101	254679	0.39658
	"Jim Wells County, TX"	"48249"	11	41149	Unreliable
	"Johnson County, TX"	"48251"	62	163274	0.37973
	"Jones County, TX"	"48253"	10	20009	Unreliable
	"Kaufman County, TX"	"48257"	44	118350	0.37178
	"Kendall County, TX"	"48259"	12	42540	Unreliable
	"Kerr County, TX"	"48265"	27	51504	0.52423
	"Lamar County, TX"	"48277"	33	49791	0.66277
	"Lee County, TX"	"48287"	11	17055	Unreliable
	"Leon County, TX"	"48289"	22	17299	1.27175
	"Liberty County, TX"	"48291"	49	81704	0.59973
	"Llano County, TX"	"48299"	22	20362	1.08044
	"Lubbock County, TX"	"48303"	159	303137	0.52452
	"McLennan County, TX"	"48309"	86	247934	0.34687
	"Madison County, TX"	"48313"	10	13987	Unreliable
	"Matagorda County, TX"	"48321"	25	37187	0.67228
	"Maverick County, TX"	"48323"	23	57685	0.39872
	"Medina County, TX"	"48325"	20	49283	0.40582
	"Midland County, TX"	"48329"	50	162565	0.30757
	"Milam County, TX"	"48331"	12	24871	Unreliable
	"Montague County, TX"	"48337"	11	19414	Unreliable
	"Montgomery County, TX"	"48339"	184	556203	0.33081
	"Moore County, TX"	"48341"	10	22120	Unreliable
	"Nacogdoches County, TX"	"48347"	27	65806	0.41030
	"Navarro County, TX"	"48349"	22	48523	0.45339
	"Newton County, TX"	"48351"	11	14003	Unreliable
	"Nueces County, TX"	"48355"	151	361350	0.41788
	"Orange County, TX"	"48361"	42	84964	0.49433
	"Palo Pinto County, TX"	"48363"	13	28053	Unreliable
	"Panola County, TX"	"48365"	20	23492	0.85135
	"Parker County, TX"	"48367"	61	129441	0.47126
	"Polk County, TX"	"48373"	39	47916	0.81392
	"Potter County, TX"	"48375"	75	120832	0.62070
	"Randall County, TX"	"48381"	52	132501	0.39245
	"Red River County, TX"	"48387"	17	12207	Unreliable
	"Robertson County, TX"	"48395"	12	16751	Unreliable
	"Rockwall County, TX"	"48397"	11	93978	Unreliable
	"Rusk County, TX"	"48401"	24	52732	0.45513
	"Sabine County, TX"	"48403"	11	10303	Unreliable
	"San Jacinto County, TX"	"48407"	18	27707	Unreliable
	"San Patricio County, TX"	"48409"	27	67655	0.39908
	"Shelby County, TX"	"48419"	14	25579	Unreliable
	"Smith County, TX"	"48423"	87	225290	0.38617
	"Tarrant County, TX"	"48439"	640	2016872	0.31732
	"Taylor County, TX"	"48441"	72	136535	0.52734
	"Titus County, TX"	"48449"	14	32592	Unreliable
	"Tom Green County, TX"	"48451"	45	118386	0.38011
	"Travis County, TX"	"48453"	458	1199323	0.38188
	"Trinity County, TX"	"48455"	15	14442	Unreliable
	"Tyler County, TX"	"48457"	16	21320	Unreliable
	"Upshur County, TX"	"48459"	18	40969	Unreliable
	"Val Verde County, TX"	"48465"	13	48881	Unreliable
	"Van Zandt County, TX"	"48467"	33	54355	0.60712
	"Victoria County, TX"	"48469"	37	92467	0.40014
	"Walker County, TX"	"48471"	25	71484	0.34973
	"Waller County, TX"	"48473"	17	50115	Unreliable
	"Ward County, TX"	"48475"	10	11600	Unreliable
	"Washington County, TX"	"48477"	17	35056	Unreliable
	"Webb County, TX"	"48479"	94	271193	0.34662
	"Wharton County, TX"	"48481"	19	41735	Unreliable
	"Wichita County, TX"	"48485"	55	131838	0.41718
	"Willacy County, TX"	"48489"	10	21810	Unreliable
	"Williamson County, TX"	"48491"	141	528718	0.26668
	"Wilson County, TX"	"48493"	11	48480	Unreliable
	"Wise County, TX"	"48497"	26	64455	0.40338
	"Wood County, TX"	"48499"	29	44227	0.65571
	"Young County, TX"	"48503"	16	18152	Unreliable
	"Box Elder County, UT"	"49003"	29	53139	0.54574
	"Cache County, UT"	"49005"	47	122753	0.38288
	"Carbon County, UT"	"49007"	18	20399	Unreliable
	"Davis County, UT"	"49011"	131	342281	0.38273
	"Iron County, UT"	"49021"	22	49937	0.44056
	"Millard County, UT"	"49027"	13	12694	Unreliable
	"Salt Lake County, UT"	"49035"	445	1121354	0.39684
	"Sanpete County, UT"	"49039"	15	29409	Unreliable
	"Sevier County, UT"	"49041"	21	21267	0.98745
	"Summit County, UT"	"49043"	16	40307	Unreliable
	"Tooele County, UT"	"49045"	28	64833	0.43188
	"Utah County, UT"	"49049"	180	592299	0.30390
	"Wasatch County, UT"	"49051"	11	30528	Unreliable
	"Washington County, UT"	"49053"	55	160245	0.34322
	"Weber County, UT"	"49057"	118	247560	0.47665
	"Addison County, VT"	"50001"	20	36959	0.54114
	"Bennington County, VT"	"50003"	18	36191	Unreliable
	"Caledonia County, VT"	"50005"	15	30333	Unreliable
	"Chittenden County, VT"	"50007"	71	161531	0.43954
	"Franklin County, VT"	"50011"	28	48915	0.57242
	"Lamoille County, VT"	"50015"	17	25333	Unreliable
	"Orange County, VT"	"50017"	18	28919	Unreliable
	"Orleans County, VT"	"50019"	29	26863	1.07955
	"Rutland County, VT"	"50021"	43	59310	0.72500
	"Washington County, VT"	"50023"	41	58504	0.70081
	"Windham County, VT"	"50025"	26	43145	0.60262
	"Windsor County, VT"	"50027"	36	55496	0.64870
	"Accomack County, VA"	"51001"	14	32947	Unreliable
	"Albemarle County, VA"	"51003"	42	106878	0.39297
	"Alleghany County, VA"	"51005"	16	15595	Unreliable
	"Amelia County, VA"	"51007"	12	12913	Unreliable
	"Amherst County, VA"	"51009"	18	31633	Unreliable
	"Arlington County, VA"	"51013"	46	230050	0.19996
	"Augusta County, VA"	"51015"	35	74997	0.46669
	"Bedford County, VA"	"51019"	45	77960	0.57722
	"Botetourt County, VA"	"51023"	13	33231	Unreliable
	"Buchanan County, VA"	"51027"	14	22178	Unreliable
	"Buckingham County, VA"	"51029"	12	17048	Unreliable
	"Campbell County, VA"	"51031"	27	54952	0.49134
	"Caroline County, VA"	"51033"	23	30178	0.76214
	"Carroll County, VA"	"51035"	22	29531	0.74498
	"Charles City County, VA"	"51036"	11	7071	Unreliable
	"Charlotte County, VA"	"51037"	14	12129	Unreliable
	"Chesterfield County, VA"	"51041"	156	339009	0.46016
	"Clarke County, VA"	"51043"	14	14374	Unreliable
	"Culpeper County, VA"	"51047"	27	50083	0.53911
	"Dickenson County, VA"	"51051"	15	14968	Unreliable
	"Dinwiddie County, VA"	"51053"	11	28144	Unreliable
	"Fairfax County, VA"	"51059"	291	1138652	0.25557
	"Fauquier County, VA"	"51061"	55	69069	0.79631
	"Franklin County, VA"	"51067"	48	56069	0.85609
	"Frederick County, VA"	"51069"	51	84421	0.60412
	"Gloucester County, VA"	"51073"	29	37214	0.77928
	"Halifax County, VA"	"51083"	27	34992	0.77160
	"Hanover County, VA"	"51085"	43	104392	0.41191
	"Henrico County, VA"	"51087"	153	326501	0.46860
	"Henry County, VA"	"51089"	30	51445	0.58315
	"Isle of Wight County, VA"	"51093"	14	36596	Unreliable
	"James City County, VA"	"51095"	30	74404	0.40320
	"King George County, VA"	"51099"	19	25984	Unreliable
	"King William County, VA"	"51101"	14	16334	Unreliable
	"Lancaster County, VA"	"51103"	10	10972	Unreliable
	"Lee County, VA"	"51105"	14	24179	Unreliable
	"Loudoun County, VA"	"51107"	83	385945	0.21506
	"Louisa County, VA"	"51109"	27	35236	0.76626
	"Mecklenburg County, VA"	"51117"	20	30892	0.64742
	"Montgomery County, VA"	"51121"	31	98602	0.31440
	"Nelson County, VA"	"51125"	14	14869	Unreliable
	"New Kent County, VA"	"51127"	10	21147	Unreliable
	"Northumberland County, VA"	"51133"	13	12222	Unreliable
	"Nottoway County, VA"	"51135"	13	15595	Unreliable
	"Orange County, VA"	"51137"	31	35533	0.87243
	"Page County, VA"	"51139"	16	23654	Unreliable
	"Patrick County, VA"	"51141"	12	17923	Unreliable
	"Pittsylvania County, VA"	"51143"	32	61687	0.51875
	"Prince Edward County, VA"	"51147"	16	23142	Unreliable
	"Prince George County, VA"	"51149"	10	37845	Unreliable
	"Prince William County, VA"	"51153"	114	455210	0.25043
	"Pulaski County, VA"	"51155"	26	34203	0.76017
	"Roanoke County, VA"	"51161"	46	94031	0.48920
	"Rockbridge County, VA"	"51163"	18	22392	Unreliable
	"Rockingham County, VA"	"51165"	39	79744	0.48907
	"Russell County, VA"	"51167"	18	27370	Unreliable
	"Scott County, VA"	"51169"	23	21930	1.04879
	"Shenandoah County, VA"	"51171"	22	43175	0.50955
	"Smyth County, VA"	"51173"	16	31062	Unreliable
	"Spotsylvania County, VA"	"51177"	79	132010	0.59844
	"Stafford County, VA"	"51179"	52	144361	0.36021
	"Sussex County, VA"	"51183"	10	11504	Unreliable
	"Tazewell County, VA"	"51185"	28	42150	0.66429
	"Warren County, VA"	"51187"	26	39155	0.66403
	"Washington County, VA"	"51191"	23	54214	0.42424
	"Westmoreland County, VA"	"51193"	12	17592	Unreliable
	"Wise County, VA"	"51195"	30	39228	0.76476
	"Wythe County, VA"	"51197"	18	29016	Unreliable
	"York County, VA"	"51199"	22	67976	0.32364
	"Alexandria city, VA"	"51510"	53	155810	0.34016
	"Bristol city, VA"	"51520"	13	16960	Unreliable
	"Charlottesville city, VA"	"51540"	11	46912	Unreliable
	"Chesapeake city, VA"	"51550"	93	237940	0.39085
	"Colonial Heights city, VA"	"51570"	21	17772	1.18163
	"Covington city, VA"	"51580"	10	5518	Unreliable
	"Danville city, VA"	"51590"	21	41898	0.50122
	"Fairfax city, VA"	"51600"	18	24164	Unreliable
	"Fredericksburg city, VA"	"51630"	12	28297	Unreliable
	"Hampton city, VA"	"51650"	66	135410	0.48741
	"Harrisonburg city, VA"	"51660"	13	53078	Unreliable
	"Hopewell city, VA"	"51670"	21	22735	0.92369
	"Lynchburg city, VA"	"51680"	29	80212	0.36154
	"Manassas city, VA"	"51683"	12	41483	Unreliable
	"Martinsville city, VA"	"51690"	13	13445	Unreliable
	"Newport News city, VA"	"51700"	84	181825	0.46198
	"Norfolk city, VA"	"51710"	133	245115	0.54260
	"Petersburg city, VA"	"51730"	36	31882	1.12916
	"Portsmouth city, VA"	"51740"	62	95252	0.65090
	"Richmond city, VA"	"51760"	118	223170	0.52874
	"Roanoke city, VA"	"51770"	61	99660	0.61208
	"Salem city, VA"	"51775"	19	25549	Unreliable
	"Suffolk city, VA"	"51800"	31	89273	0.34725
	"Virginia Beach city, VA"	"51810"	165	452602	0.36456
	"Waynesboro city, VA"	"51820"	10	21887	Unreliable
	"Winchester city, VA"	"51840"	20	27516	0.72685
	"Adams County, WA"	"53001"	11	19238	Unreliable
	"Asotin County, WA"	"53003"	10	22306	Unreliable
	"Benton County, WA"	"53005"	76	193686	0.39239
	"Chelan County, WA"	"53007"	41	76338	0.53709
	"Clallam County, WA"	"53009"	55	74570	0.73756
	"Clark County, WA"	"53011"	213	467018	0.45609
	"Cowlitz County, WA"	"53015"	50	105160	0.47547
	"Douglas County, WA"	"53017"	17	41327	Unreliable
	"Franklin County, WA"	"53021"	23	90160	0.25510
	"Grant County, WA"	"53025"	39	93546	0.41691
	"Grays Harbor County, WA"	"53027"	53	71628	0.73993
	"Island County, WA"	"53029"	37	82636	0.44775
	"Jefferson County, WA"	"53031"	18	31139	Unreliable
	"King County, WA"	"53033"	771	2149970	0.35861
	"Kitsap County, WA"	"53035"	120	264811	0.45315
	"Kittitas County, WA"	"53037"	20	44866	0.44577
	"Klickitat County, WA"	"53039"	12	21301	Unreliable
	"Lewis County, WA"	"53041"	46	77066	0.59689
	"Lincoln County, WA"	"53043"	13	10350	Unreliable
	"Mason County, WA"	"53045"	38	62198	0.61095
	"Okanogan County, WA"	"53047"	24	41554	0.57756
	"Pacific County, WA"	"53049"	13	21249	Unreliable
	"Pend Oreille County, WA"	"53051"	10	13123	Unreliable
	"Pierce County, WA"	"53053"	386	861312	0.44815
	"Skagit County, WA"	"53057"	48	123681	0.38810
	"Snohomish County, WA"	"53061"	307	787620	0.38978
	"Spokane County, WA"	"53063"	355	499072	0.71132
	"Stevens County, WA"	"53065"	41	44439	0.92261
	"Thurston County, WA"	"53067"	120	275222	0.43601
	"Walla Walla County, WA"	"53071"	35	60340	0.58005
	"Whatcom County, WA"	"53073"	71	216800	0.32749
	"Whitman County, WA"	"53075"	17	48851	Unreliable
	"Yakima County, WA"	"53077"	104	249636	0.41661
	"Barbour County, WV"	"54001"	14	16831	Unreliable
	"Berkeley County, WV"	"54003"	118	113525	1.03942
	"Boone County, WV"	"54005"	17	22816	Unreliable
	"Braxton County, WV"	"54007"	13	14471	Unreliable
	"Brooke County, WV"	"54009"	19	22977	Unreliable
	"Cabell County, WV"	"54011"	145	95987	1.51062
	"Fayette County, WV"	"54019"	38	44323	0.85734
	"Grant County, WV"	"54023"	10	11732	Unreliable
	"Greenbrier County, WV"	"54025"	31	35279	0.87871
	"Hampshire County, WV"	"54027"	29	23301	1.24458
	"Hancock County, WV"	"54029"	22	29590	0.74349
	"Harrison County, WV"	"54033"	49	68400	0.71637
	"Jackson County, WV"	"54035"	23	29152	0.78897
	"Jefferson County, WV"	"54037"	53	56368	0.94025
	"Kanawha County, WV"	"54039"	205	186241	1.10072
	"Lewis County, WV"	"54041"	11	16309	Unreliable
	"Lincoln County, WV"	"54043"	24	21232	1.13037
	"Logan County, WV"	"54045"	29	33700	0.86053
	"McDowell County, WV"	"54047"	20	19141	1.04488
	"Marion County, WV"	"54049"	35	56538	0.61905
	"Marshall County, WV"	"54051"	14	31793	Unreliable
	"Mason County, WV"	"54053"	28	26825	1.04380
	"Mercer County, WV"	"54055"	69	60468	1.14110
	"Mineral County, WV"	"54057"	25	27411	0.91204
	"Mingo County, WV"	"54059"	39	24647	1.58234
	"Monongalia County, WV"	"54061"	65	104622	0.62128
	"Morgan County, WV"	"54065"	21	17632	1.19102
	"Nicholas County, WV"	"54067"	25	25311	0.98771
	"Ohio County, WV"	"54069"	30	42516	0.70562
	"Preston County, WV"	"54077"	29	33758	0.85906
	"Putnam County, WV"	"54079"	42	56941	0.73761
	"Raleigh County, WV"	"54081"	86	76601	1.12270
	"Randolph County, WV"	"54083"	14	29006	Unreliable
	"Roane County, WV"	"54087"	11	14208	Unreliable
	"Summers County, WV"	"54089"	11	12872	Unreliable
	"Tyler County, WV"	"54095"	10	8972	Unreliable
	"Upshur County, WV"	"54097"	13	24658	Unreliable
	"Wayne County, WV"	"54099"	70	40531	1.72707
	"Wood County, WV"	"54107"	80	85643	0.93411
	"Wyoming County, WV"	"54109"	30	21763	1.37849
	"Adams County, WI"	"55001"	16	20069	Unreliable
	"Ashland County, WI"	"55003"	14	15714	Unreliable
	"Barron County, WI"	"55005"	26	45412	0.57254
	"Bayfield County, WI"	"55007"	10	14891	Unreliable
	"Brown County, WI"	"55009"	126	260401	0.48387
	"Burnett County, WI"	"55013"	11	15213	Unreliable
	"Calumet County, WI"	"55015"	22	49553	0.44397
	"Chippewa County, WI"	"55017"	32	63649	0.50276
	"Clark County, WI"	"55019"	22	34557	0.63663
	"Columbia County, WI"	"55021"	47	56927	0.82562
	"Dane County, WI"	"55025"	317	531273	0.59668
	"Dodge County, WI"	"55027"	67	88068	0.76078
	"Door County, WI"	"55029"	21	27587	0.76123
	"Douglas County, WI"	"55031"	18	43509	Unreliable
	"Dunn County, WI"	"55033"	28	44704	0.62634
	"Eau Claire County, WI"	"55035"	51	102965	0.49531
	"Fond du Lac County, WI"	"55039"	64	102144	0.62657
	"Forest County, WI"	"55041"	14	9064	Unreliable
	"Grant County, WI"	"55043"	32	52214	0.61286
	"Green County, WI"	"55045"	22	37075	0.59339
	"Green Lake County, WI"	"55047"	21	18719	1.12185
	"Iowa County, WI"	"55049"	23	23654	0.97235
	"Jackson County, WI"	"55053"	17	20562	Unreliable
	"Jefferson County, WI"	"55055"	50	84625	0.59084
	"Juneau County, WI"	"55057"	17	26274	Unreliable
	"Kenosha County, WI"	"55059"	118	168183	0.70162
	"La Crosse County, WI"	"55063"	74	118122	0.62647
	"Lafayette County, WI"	"55065"	17	16753	Unreliable
	"Lincoln County, WI"	"55069"	16	27902	Unreliable
	"Manitowoc County, WI"	"55071"	31	79536	0.38976
	"Marathon County, WI"	"55073"	61	135603	0.44984
	"Marinette County, WI"	"55075"	16	40491	Unreliable
	"Marquette County, WI"	"55077"	21	15067	1.39377
	"Milwaukee County, WI"	"55079"	741	951448	0.77881
	"Monroe County, WI"	"55081"	21	45623	0.46029
	"Oconto County, WI"	"55083"	25	37430	0.66791
	"Oneida County, WI"	"55085"	23	35601	0.64605
	"Outagamie County, WI"	"55087"	60	184526	0.32516
	"Ozaukee County, WI"	"55089"	42	88314	0.47558
	"Pierce County, WI"	"55093"	20	41238	0.48499
	"Polk County, WI"	"55095"	31	43481	0.71296
	"Portage County, WI"	"55097"	25	70447	0.35488
	"Price County, WI"	"55099"	15	13517	Unreliable
	"Racine County, WI"	"55101"	79	195140	0.40484
	"Richland County, WI"	"55103"	16	17476	Unreliable
	"Rock County, WI"	"55105"	124	161620	0.76723
	"St. Croix County, WI"	"55109"	25	88029	0.28400
	"Sauk County, WI"	"55111"	45	63949	0.70369
	"Sawyer County, WI"	"55113"	13	16369	Unreliable
	"Shawano County, WI"	"55115"	29	41062	0.70625
	"Sheboygan County, WI"	"55117"	63	115427	0.54580
	"Taylor County, WI"	"55119"	15	20439	Unreliable
	"Trempealeau County, WI"	"55121"	14	29633	Unreliable
	"Vernon County, WI"	"55123"	19	30814	Unreliable
	"Vilas County, WI"	"55125"	29	21435	1.35293
	"Walworth County, WI"	"55127"	62	102959	0.60218
	"Washington County, WI"	"55131"	98	134296	0.72973
	"Waukesha County, WI"	"55133"	266	398424	0.66763
	"Waupaca County, WI"	"55135"	24	51533	0.46572
	"Waushara County, WI"	"55137"	14	24162	Unreliable
	"Winnebago County, WI"	"55139"	93	169886	0.54743
	"Wood County, WI"	"55141"	51	73107	0.69761
	"Albany County, WY"	"56001"	13	38256	Unreliable
	"Campbell County, WY"	"56005"	13	48803	Unreliable
	"Carbon County, WY"	"56007"	14	15618	Unreliable
	"Converse County, WY"	"56009"	10	14191	Unreliable
